Campaign Name,Mailing State/Province,Mailing Zip/Postal Code,Mailing Country,City Year Alumni,Alumni Survey NPS 2022,Alumni Volunteer Interests,Alumni Survey NPS 2021,Alumni Survey NPS 2020,Alumni Survey NPS,2018 Alumni Survey Participant,2019 Alumni Survey Participant,City Year Corps Service Year,City Year Service Location,Education Level at Time of Service,Undergraduate School Name,City Year Site,City Year Site 2,City Year Site 3,Current Professional Industry,Active Staff or Corps,City Year Graduation Year,Is/Was Teacher,Team Type,Hometown City,Hometown State,Undergraduate Degree,Highest Graduate Degree,First Generation College Graduate,Elected/Appointed Official
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33619,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98104,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90059,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90003,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90037,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90037,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90003,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60649,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60649,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38104,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,florida,32206,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60620,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60617,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60619,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60620,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60637,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90046,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,77479,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,91103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90033,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90002,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33169,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80211,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,43219,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03102,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70812,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03101,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48228-1809,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,AR,72103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90010,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90010,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78220,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78220,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78220,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32206,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78207,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95820,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98118,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33142,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90011,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90061,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90061,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44105,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44105,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,92530,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48228-1809,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48205-2112,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95817,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,10035,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53212,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70122,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90027,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78213,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02908-5613,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,94403-1906,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,94111-1203,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02905,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75254-7556,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75254-7556,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02903-3217,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02906-3750,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78023,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60606,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,99164-1048,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60606,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33137-5014,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,PA,19406,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70802,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90071,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33133,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33133,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70005,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02110,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02907,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70801,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02147,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90016,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70815,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,94119,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70130,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60045,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,PA,19096,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20006,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70810,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53707-7841,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53707-7841,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20006,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,54304,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60077,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60077,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60621,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44114-2540,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44114-2540,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78220,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,10013,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NY,10013,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02127,United States,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70810,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,VA,20190,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,VA,20190,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60606,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78249,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70821-3197,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70005,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,RI,02906,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70808,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98101,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60523,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90746,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90048,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90010,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,49022,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,01821,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78212,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03079,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03079,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,NH,03079,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80219,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,DC,20036,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53225-3084,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70121,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TN,38103,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44120,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60603,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90003,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90002,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90002,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90033,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90011,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70767,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70808,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70062,USA,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,90012,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,33126-1234,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02110,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70130,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02072-1160,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,01754,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02120,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02026,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02127,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02110,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02116,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MA,02215,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60606,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75217,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75203,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,78229,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70806,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32204,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WI,53018,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60606,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98006,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98006,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,WA,98101,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70769,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70791,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70815,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,TX,75217,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95828,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CA,95814,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70820,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70802,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,70816,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,PA,19107,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32095,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,LA,71101,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80219,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80219,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80219,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,80219,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,CO,28204,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,FL,32218,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,IL,60653,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,OH,44103,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
FY21 Annual Fund_NonDonor_All_Fall,MI,48205,US,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,0,
